Close_Price,Date,High,Low
143.679993,2017-04-21,144.169998,142.270004
143.800003,2017-04-20,144.25,142.690002
142.270004,2017-04-19,143.039993,141.270004
140.960007,2017-04-18,141.910004,140.610001
141.419998,2017-04-17,141.550003,139.75
139.389999,2017-04-13,140.580002,139.330002
139.580002,2017-04-12,140.399994,139.440002
139.919998,2017-04-11,141.029999,138.809998
141.039993,2017-04-10,141.429993,140.630005
140.779999,2017-04-07,141.550003,140.240005
141.169998,2017-04-06,142.220001,140.910004
141.850006,2017-04-05,143.440002,141.289993
141.729996,2017-04-04,142.089996,141.270004
142.279999,2017-04-03,142.470001,140.820007
142.050003,2017-03-31,142.630005,141.889999
142.410004,2017-03-30,142.949997,141.850006
142.649994,2017-03-29,142.860001,141.429993
141.759995,2017-03-28,141.949997,140.009995
140.320007,2017-03-27,140.649994,138.770004
140.339996,2017-03-24,141.020004,139.759995
139.529999,2017-03-23,140.389999,139.089996
139.589996,2017-03-22,139.789993,137.600006
138.509995,2017-03-21,142.309998,138.399994
139.940002,2017-03-20,140.190002,139.25
139.839996,2017-03-17,140.339996,139.699997
139.990005,2017-03-16,140.25,139.729996
139.720001,2017-03-15,140.100006,138.490005
139.320007,2017-03-14,139.460007,138.520004
139.600006,2017-03-13,139.679993,138.669998
138.789993,2017-03-10,139.490005,138.220001
138.240005,2017-03-09,138.570007,137.399994
137.720001,2017-03-08,137.990005,137.050003
137.300003,2017-03-07,138.369995,136.990005
137.419998,2017-03-06,137.830002,136.509995
137.169998,2017-03-03,137.330002,136.080002
136.759995,2017-03-02,137.820007,136.309998
137.419998,2017-03-01,137.479996,136.300003
135.539993,2017-02-28,136.809998,134.75
136.410004,2017-02-27,137.179993,135.020004
135.440002,2017-02-24,135.619995,134.160004
135.360001,2017-02-23,136.119995,134.330002
136.119995,2017-02-22,136.789993,133.460007
133.720001,2017-02-21,133.910004,132.899994
133.529999,2017-02-17,134.089996,133.169998
133.839996,2017-02-16,133.869995,133.020004
133.440002,2017-02-15,133.699997,132.660004
133.850006,2017-02-14,134.229996,132.550003
134.050003,2017-02-13,134.699997,133.699997
134.190002,2017-02-10,134.940002,133.679993
134.139999,2017-02-09,134.50,133.309998
134.199997,2017-02-08,134.440002,132.440002
131.839996,2017-02-07,133.00,131.660004
132.059998,2017-02-06,132.059998,130.300003
130.979996,2017-02-03,132.850006,130.759995
130.839996,2017-02-02,135.490005,130.399994
133.229996,2017-02-01,133.490005,130.679993
130.320007,2017-01-31,130.660004,129.520004
130.979996,2017-01-30,131.580002,129.600006
132.179993,2017-01-27,132.949997,131.080002
132.779999,2017-01-26,133.139999,131.440002
131.479996,2017-01-25,131.740005,129.770004
129.369995,2017-01-24,129.899994,128.380005
128.929993,2017-01-23,129.25,126.949997
127.040001,2017-01-20,128.479996,126.779999
127.550003,2017-01-19,128.350006,127.449997
127.919998,2017-01-18,128.429993,126.839996
127.870003,2017-01-17,128.339996,127.400002
128.339996,2017-01-13,129.270004,127.370003
126.620003,2017-01-12,126.730003,124.800003
126.089996,2017-01-11,126.120003,124.059998
124.349998,2017-01-10,125.50,124.279999
124.900002,2017-01-09,125.43,123.040001
123.410004,2017-01-06,123.879997,120.029999
120.669998,2017-01-05,120.949997,118.32
118.690002,2017-01-04,119.660004,117.290001
116.860001,2017-01-03,117.839996,115.510002
115.050003,2016-12-30,116.830002,114.769997
116.349998,2016-12-29,117.529999,116.059998
116.919998,2016-12-28,118.25,116.650002
118.010002,2016-12-27,118.68,116.860001
117.269997,2016-12-23,117.559998,116.300003
117.400002,2016-12-22,118.989998,116.93
119.040001,2016-12-21,119.199997,118.480003
119.089996,2016-12-20,119.769997,118.800003
119.239998,2016-12-19,120.360001,118.510002
119.870003,2016-12-16,121.50,119.269997
120.57,2016-12-15,122.50,119.629997
120.209999,2016-12-14,121.690002,118.849998
120.309998,2016-12-13,121.519997,117.610001
117.769997,2016-12-12,119.239998,117.650002
119.68,2016-12-09,119.940002,118.949997
118.910004,2016-12-08,119.50,117.639999
117.949997,2016-12-07,117.949997,116.57
117.309998,2016-12-06,117.800003,116.330002
117.43,2016-12-05,117.57,115.07
115.400002,2016-12-02,116.480003,114.300003
115.099998,2016-12-01,118.449997,114.00
118.419998,2016-11-30,121.790001,117.949997
120.870003,2016-11-29,122.099998,120.400002
120.410004,2016-11-28,121.690002,119.82
120.379997,2016-11-25,121.139999,120.07
120.839996,2016-11-23,121.309998,119.940002
121.470001,2016-11-22,122.980003,120.900002
121.769997,2016-11-21,121.949997,117.800003
117.019997,2016-11-18,119.129997,116.839996
117.790001,2016-11-17,117.790001,116.010002
116.339996,2016-11-16,117.879997,114.209999
117.199997,2016-11-15,118.489998,115.830002
115.080002,2016-11-14,119.129997,113.550003
119.019997,2016-11-11,120.699997,118.150002
120.800003,2016-11-10,124.18,115.269997
123.18,2016-11-09,123.809998,120.510002
124.220001,2016-11-08,124.610001,121.540001
122.150002,2016-11-07,123.209999,121.349998
120.75,2016-11-04,121.93,119.25
120.00,2016-11-03,123.279999,119.50
127.169998,2016-11-02,130.229996,126.279999
129.50,2016-11-01,131.940002,128.649994
130.990005,2016-10-31,132.119995,130.880005
131.289993,2016-10-28,132.970001,129.929993
129.690002,2016-10-27,131.800003,129.270004
131.039993,2016-10-26,132.259995,130.940002
132.289993,2016-10-25,133.50,132.220001
133.279999,2016-10-24,133.410004,132.149994
132.070007,2016-10-21,132.130005,129.699997
130.00,2016-10-20,130.660004,129.50
130.110001,2016-10-19,130.470001,128.600006
128.570007,2016-10-18,129.389999,128.009995
127.540001,2016-10-17,128.470001,127.32
127.879997,2016-10-14,128.949997,127.580002
127.82,2016-10-13,128.25,126.75
129.050003,2016-10-12,129.660004,128.460007
128.880005,2016-10-11,130.639999,128.229996
130.240005,2016-10-10,130.699997,129.199997
128.990005,2016-10-07,129.25,128.330002
128.740005,2016-10-06,129.059998,128.080002
128.470001,2016-10-05,128.800003,127.830002
128.190002,2016-10-04,129.279999,127.550003
128.770004,2016-10-03,129.089996,127.800003
128.270004,2016-09-30,128.589996,127.449997
128.089996,2016-09-29,129.289993,127.550003
129.229996,2016-09-28,129.470001,128.399994
128.690002,2016-09-27,129.009995,127.43
127.309998,2016-09-26,128.160004,126.800003
127.959999,2016-09-23,128.600006,127.300003
130.080002,2016-09-22,130.729996,129.559998
129.940002,2016-09-21,130.009995,128.389999
128.639999,2016-09-20,129.169998,128.029999
128.649994,2016-09-19,129.940002,128.259995
129.070007,2016-09-16,129.179993,128.199997
128.350006,2016-09-15,129.100006,127.669998
127.769997,2016-09-14,128.800003,126.889999
127.209999,2016-09-13,128.350006,126.660004
128.690002,2016-09-12,128.759995,125.75
127.099998,2016-09-09,129.949997,127.099998
130.270004,2016-09-08,131.080002,129.809998
131.050003,2016-09-07,131.979996,129.949997
129.729996,2016-09-06,129.940002,126.470001
126.510002,2016-09-02,126.860001,126.00
126.169998,2016-09-01,126.629997,125.599998
126.120003,2016-08-31,126.220001,125.099998
125.839996,2016-08-30,126.599998,125.150002
126.540001,2016-08-29,126.730003,124.349998
124.959999,2016-08-26,125.190002,123.910004
123.889999,2016-08-25,124.370003,123.099998
123.480003,2016-08-24,124.690002,123.089996
124.370003,2016-08-23,125.089996,124.25
124.150002,2016-08-22,124.830002,123.110001
123.559998,2016-08-19,124.160004,123.279999
123.910004,2016-08-18,124.260002,123.639999
124.370003,2016-08-17,124.379997,122.849998
123.300003,2016-08-16,123.919998,122.779999
123.900002,2016-08-15,124.919998,123.699997
124.879997,2016-08-12,125.00,124.18
124.900002,2016-08-11,125.379997,124.75
124.879997,2016-08-10,125.480003,124.540001
125.059998,2016-08-09,126.089996,124.529999
125.260002,2016-08-08,125.449997,124.550003
125.150002,2016-08-05,125.839996,124.620003
124.360001,2016-08-04,124.790001,122.510002
122.510002,2016-08-03,123.919998,122.309998
123.089996,2016-08-02,124.800003,122.07
124.309998,2016-08-01,124.580002,122.860001
123.940002,2016-07-29,125.839996,123.709999
125.00,2016-07-28,128.330002,123.629997
123.339996,2016-07-27,125.00,121.510002
121.220001,2016-07-26,122.07,120.75
121.629997,2016-07-25,121.849998,117.779999
121.00,2016-07-22,121.010002,119.309998
120.610001,2016-07-21,122.099998,120.25
121.919998,2016-07-20,122.199997,120.559998
120.610001,2016-07-19,120.849998,118.660004
119.370003,2016-07-18,119.610001,116.889999
116.860001,2016-07-15,118.279999,116.580002
117.290001,2016-07-14,117.639999,116.699997
116.779999,2016-07-13,118.400002,116.68
117.93,2016-07-12,118.720001,117.57
117.870003,2016-07-11,118.699997,117.50
117.239998,2016-07-08,117.50,115.849998
115.849998,2016-07-07,116.970001,115.360001
116.699997,2016-07-06,116.790001,112.970001
114.199997,2016-07-05,114.199997,112.970001
114.190002,2016-07-01,115.129997,113.809998
114.279999,2016-06-30,115.18,113.669998
114.160004,2016-06-29,114.25,113.040001
112.699997,2016-06-28,112.75,110.550003
108.970001,2016-06-27,111.57,108.230003
112.080002,2016-06-24,113.68,111.00
115.080002,2016-06-23,115.089996,113.540001
113.910004,2016-06-22,114.739998,113.610001
114.379997,2016-06-21,115.209999,113.970001
113.370003,2016-06-20,114.720001,112.75
113.019997,2016-06-17,114.43,112.559998
114.389999,2016-06-16,114.50,112.940002
114.599998,2016-06-15,115.440002,114.07
114.940002,2016-06-14,114.949997,113.580002
113.949997,2016-06-13,115.480003,113.309998
116.620003,2016-06-10,118.110001,116.260002
118.559998,2016-06-09,118.68,117.709999
118.389999,2016-06-08,118.599998,117.269997
117.760002,2016-06-07,119.300003,117.669998
118.790001,2016-06-06,119.43,118.360001
118.470001,2016-06-03,118.980003,117.860001
118.93,2016-06-02,119.440002,118.220001
118.779999,2016-06-01,119.080002,117.82
118.809998,2016-05-31,120.099998,118.120003
119.379997,2016-05-27,119.849998,119.010002
119.470001,2016-05-26,119.760002,117.919998
117.889999,2016-05-25,118.669998,117.379997
117.699997,2016-05-24,117.730003,116.120003
115.970001,2016-05-23,117.599998,115.940002
117.349998,2016-05-20,117.989998,116.949997
116.809998,2016-05-19,117.489998,115.879997
117.650002,2016-05-18,118.269997,116.730003
117.349998,2016-05-17,119.010002,117.199997
118.669998,2016-05-16,119.610001,117.349998
119.809998,2016-05-13,120.639999,119.68
120.279999,2016-05-12,120.839996,118.900002
119.519997,2016-05-11,121.080002,119.419998
120.50,2016-05-10,120.50,119.00
119.239998,2016-05-09,120.279999,118.900002
119.489998,2016-05-06,119.639999,117.110001
117.809998,2016-05-05,118.980003,117.25
118.059998,2016-05-04,118.300003,116.57
117.43,2016-05-03,118.160004,117.019997
118.57,2016-05-02,118.730003,116.57
117.580002,2016-04-29,117.839996,115.839996
116.730003,2016-04-28,120.790001,116.230003
108.889999,2016-04-27,108.940002,106.309998
108.760002,2016-04-26,110.50,108.150002
110.099998,2016-04-25,110.669998,109.07
